"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
40,"Female","British Columbia","Some Education","YES","Lower Class",0,0
24,"Female","New Brunswick","Some Education","YES","Lower Class",0,0
58,"Female","Quebec","Some Education","YES","Lower Class",1,0
29,"Female","Quebec","High Education","YES","Middle Class",1,0
74,"Female","Quebec","Some Education","YES","Middle Class",0,1
72,"Male","Alberta","Some Education","YES","Upper Class",NA,NA
56,"Female","Alberta","Some Education","YES","Lower Class",1,0
50,"Female","Quebec","Some Education","YES","Middle Class",1,0
35,"Male","Quebec","High Education","NO","Upper Class",1,0
56,"Female","Quebec","High Education","YES","Middle Class",1,0
24,"Female","Quebec","High Education","YES","Middle Class",NA,NA
20,"Female","British Columbia","Some Education","NO","Lower Class",0,0
60,"Female","Quebec","Some Education","YES","Middle Class",0,0
42,"Male","Quebec","High Education","YES","Lower Class",0,0
44,"Female","Alberta","High Education","YES","Upper Class",NA,NA
75,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
31,"Female","Quebec","High Education","YES","Lower Class",1,0
83,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
48,"Male","Quebec","Some Education","YES","Lower Class",0,0
56,"Female","Quebec","Some Education","YES","Middle Class",0,0
84,"Male","Quebec","High Education","YES","Upper Class",1,0
58,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
40,"Female","British Columbia","High Education","YES","Upper Class",0,1
76,"Male","Quebec","High Education","YES","Middle Class",0,1
56,"Female","Quebec","High Education","NO","Upper Class",NA,NA
50,"Male","Manitoba","High Education","YES","Upper Class",0,1
68,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
72,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
48,"Male","Quebec","High Education","YES","Upper Class",1,0
57,"Male","Alberta","Some Education","YES","Lower Class",0,0
68,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
75,"Female","British Columbia","High Education","YES","Middle Class",NA,NA
31,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
22,"Female","Quebec","High Education","YES","Middle Class",0,0
46,"Male","Alberta","High Education","YES","Middle Class",0,1
52,"Female","Quebec","High Education","YES","Middle Class",0,1
85,"Female","British Columbia","Some Education","YES","Upper Class",0,0
42,"Female","Alberta","High Education","YES","Lower Class",1,0
47,"Female","Quebec","High Education","NO","Upper Class",0,0
27,"Male","British Columbia","Some Education","NO","Middle Class",0,0
64,"Female","British Columbia","High Education","YES","Middle Class",NA,NA
61,"Male","Manitoba","Some Education","YES","Lower Class",NA,NA
48,"Male","Manitoba","Some Education","YES","Middle Class",0,1
22,"Female","Quebec","Some Education","YES","Middle Class",0,0
72,"Male","British Columbia","High Education","YES","Middle Class",0,0
67,"Female","Alberta","High Education","YES","Middle Class",NA,NA
66,"Male","Quebec","High Education","YES","Middle Class",1,0
56,"Female","Quebec","Some Education","NO","Lower Class",0,0
54,"Male","Alberta","Some Education","YES","Lower Class",0,1
35,"Female","Newfoundland and Labrador","High Education","NO","Middle Class",0,0
41,"Male","Alberta","Some Education","YES","Lower Class",0,0
45,"Male","Alberta","High Education","YES","Upper Class",0,0
69,"Female","Alberta","Some Education","YES","Upper Class",0,0
38,"Male","Alberta","High Education","NO","Middle Class",1,0
65,"Female","Ontario","Some Education","YES","Lower Class",NA,NA
45,"Female","Quebec","High Education","YES","Upper Class",0,0
35,"Female","Ontario","High Education","YES","Upper Class",1,0
61,"Male","Quebec","Some Education","YES","Middle Class",0,1
22,"Male","Alberta","Some Education","YES","Lower Class",0,0
45,"Female","Alberta","Some Education","YES","Middle Class",0,0
45,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
20,"Female","Alberta","Some Education","YES","Upper Class",NA,NA
44,"Male","British Columbia","High Education","YES","Middle Class",0,0
21,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
77,"Female","Alberta","High Education","YES","Lower Class",0,0
53,"Female","New Brunswick","High Education","YES","Upper Class",0,1
44,"Female","Quebec","High Education","YES","Upper Class",1,0
66,"Male","Quebec","Some Education","YES","Middle Class",1,0
67,"Female","British Columbia","Some Education","NO","Middle Class",0,1
33,"Male","Quebec","High Education","YES","Lower Class",0,0
85,"Female","Quebec","High Education","YES","Upper Class",1,0
76,"Male","Alberta","High Education","YES","Middle Class",NA,NA
47,"Female","Quebec","Some Education","YES","Upper Class",0,1
76,"Male","Manitoba","High Education","YES","Middle Class",1,0
43,"Male","Quebec","High Education","YES","Lower Class",0,0
34,"Male","British Columbia","High Education","YES","Lower Class",NA,NA
51,"Female","Quebec","High Education","YES","Upper Class",1,0
24,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
72,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
45,"Male","Newfoundland and Labrador","High Education","YES","Middle Class",1,0
66,"Female","Quebec","High Education","YES","Lower Class",NA,NA
67,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
55,"Male","Alberta","High Education","YES","Middle Class",1,0
26,"Female","Alberta","Some Education","NO","Lower Class",0,0
72,"Male","Quebec","High Education","NO","Lower Class",0,0
59,"Female","Quebec","Some Education","NO","Lower Class",0,1
85,"Female","Alberta","High Education","YES","Middle Class",1,0
22,"Male","Alberta","Some Education","NO","Middle Class",0,0
75,"Male","Alberta","High Education","YES","Upper Class",1,0
18,"Female","Alberta","Some Education","YES","Lower Class",0,0
47,"Female","British Columbia","High Education","NO","Lower Class",NA,NA
59,"Female","Alberta","High Education","YES","Middle Class",0,1
68,"Male","Quebec","High Education","YES","Middle Class",0,0
44,"Male","British Columbia","Some Education","YES","Middle Class",0,1
59,"Male","Ontario","High Education","YES","Lower Class",0,0
67,"Male","Alberta","High Education","YES","Lower Class",0,1
72,"Male","Quebec","High Education","YES","Middle Class",1,0
68,"Male","Quebec","High Education","YES","Middle Class",1,0
64,"Female","Ontario","Some Education","NO","Middle Class",NA,NA
43,"Female","Alberta","High Education","YES","Upper Class",NA,NA
55,"Male","Quebec","High Education","YES","Middle Class",0,1
30,"Male","Quebec","High Education","YES","Middle Class",NA,NA
63,"Female","Alberta","High Education","NO","Upper Class",1,0
54,"Female","New Brunswick","Some Education","YES","Lower Class",NA,NA
32,"Male","British Columbia","Some Education","NO","Middle Class",0,1
75,"Male","Quebec","Some Education","YES","Upper Class",0,0
46,"Female","Ontario","High Education","NO","Middle Class",0,1
72,"Female","Quebec","Some Education","YES","Middle Class",1,0
73,"Male","Alberta","High Education","YES","Middle Class",0,0
75,"Female","Alberta","Some Education","YES","Lower Class",0,0
31,"Female","Alberta","High Education","YES","Middle Class",1,0
27,"Male","Alberta","Some Education","NO","Middle Class",NA,NA
62,"Female","British Columbia","Some Education","NO","Middle Class",0,0
64,"Female","Quebec","High Education","YES","Upper Class",0,0
78,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
76,"Male","Quebec","Some Education","NO","Lower Class",0,0
72,"Male","Quebec","Some Education","YES","Middle Class",1,0
26,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
80,"Female","Alberta","High Education","YES","Lower Class",0,1
77,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
58,"Male","Quebec","High Education","NO","Upper Class",NA,NA
20,"Male","Quebec","Some Education","YES","Middle Class",1,0
19,"Female","Alberta","Some Education","NO","Lower Class",0,0
60,"Male","Alberta","High Education","YES","Upper Class",0,0
36,"Female","Ontario","Some Education","YES","Middle Class",0,0
72,"Female","Quebec","Some Education","NO","Lower Class",1,0
27,"Female","New Brunswick","Some Education","NO","Middle Class",0,0
25,"Male","Ontario","High Education","NO","Middle Class",0,0
77,"Female","Alberta","High Education","YES","Lower Class",0,1
32,"Male","Quebec","High Education","YES","Middle Class",1,0
60,"Male","Quebec","Some Education","YES","Lower Class",0,0
60,"Female","Quebec","High Education","YES","Middle Class",1,0
70,"Male","Quebec","Some Education","NO","Lower Class",0,1
47,"Male","Alberta","High Education","NO","Upper Class",NA,NA
41,"Female","Quebec","High Education","YES","Middle Class",0,0
68,"Male","British Columbia","Some Education","YES","Lower Class",0,1
70,"Male","Quebec","Some Education","NO","Upper Class",NA,NA
58,"Female","Ontario","High Education","YES","Lower Class",NA,NA
51,"Male","Alberta","High Education","YES","Upper Class",NA,NA
19,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
83,"Male","British Columbia","Some Education","NO","Upper Class",0,0
29,"Female","British Columbia","High Education","NO","Lower Class",NA,NA
29,"Female","British Columbia","High Education","NO","Middle Class",NA,NA
71,"Female","Quebec","High Education","YES","Middle Class",NA,NA
28,"Female","Quebec","High Education","YES","Middle Class",1,0
54,"Female","Quebec","High Education","YES","Upper Class",0,1
50,"Female","Quebec","High Education","YES","Lower Class",0,1
44,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
36,"Male","British Columbia","High Education","YES","Upper Class",1,0
68,"Male","Alberta","High Education","YES","Upper Class",0,1
75,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
60,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
33,"Male","Quebec","Some Education","YES","Lower Class",0,0
37,"Female","Quebec","Some Education","NO","Lower Class",0,1
61,"Male","Manitoba","Some Education","YES","Middle Class",1,0
42,"Male","Quebec","High Education","YES","Middle Class",1,0
54,"Female","Quebec","Some Education","YES","Middle Class",0,0
47,"Female","Quebec","Some Education","NO","Lower Class",0,0
82,"Female","Manitoba","High Education","NO","Middle Class",0,0
38,"Female","Quebec","High Education","YES","Middle Class",1,0
21,"Male","Quebec","Some Education","NO","Lower Class",0,0
22,"Female","British Columbia","Some Education","NO","Lower Class",0,0
23,"Female","Alberta","High Education","YES","Lower Class",0,0
53,"Female","Ontario","High Education","YES","Middle Class",1,0
35,"Female","Quebec","Some Education","NO","Lower Class",NA,NA
63,"Female","Manitoba","High Education","YES","Middle Class",NA,NA
27,"Male","Quebec","High Education","YES","Middle Class",0,1
34,"Male","Quebec","High Education","YES","Middle Class",NA,NA
56,"Female","Quebec","High Education","YES","Middle Class",0,0
74,"Female","Quebec","High Education","YES","Upper Class",NA,NA
62,"Female","Alberta","High Education","YES","Middle Class",NA,NA
78,"Male","Alberta","High Education","YES","Middle Class",NA,NA
40,"Male","Alberta","Some Education","NO","Upper Class",NA,NA
27,"Male","Alberta","Some Education","NO","Upper Class",0,1
37,"Female","Quebec","Some Education","YES","Lower Class",0,1
63,"Female","British Columbia","Some Education","YES","Upper Class",0,0
54,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
54,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
30,"Female","Quebec","High Education","YES","Middle Class",1,0
66,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
61,"Male","Quebec","High Education","YES","Middle Class",1,0
44,"Female","Quebec","High Education","YES","Upper Class",NA,NA
30,"Female","Quebec","Some Education","YES","Middle Class",0,0
49,"Male","Manitoba","Some Education","NO","Lower Class",NA,NA
51,"Female","British Columbia","High Education","YES","Lower Class",NA,NA
34,"Female","British Columbia","High Education","YES","Middle Class",NA,NA
26,"Male","Quebec","Some Education","NO","Lower Class",0,0
59,"Female","British Columbia","Some Education","YES","Lower Class",0,1
54,"Female","British Columbia","Some Education","NO","Middle Class",1,0
61,"Male","Quebec","Some Education","YES","Middle Class",1,0
33,"Female","Quebec","High Education","YES","Middle Class",1,0
59,"Male","Quebec","Some Education","YES","Lower Class",0,1
77,"Female","Quebec","Some Education","YES","Middle Class",0,1
67,"Male","Quebec","High Education","YES","Upper Class",1,0
38,"Male","Quebec","High Education","NO","Lower Class",NA,NA
39,"Female","British Columbia","High Education","YES","Middle Class",0,0
23,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
67,"Male","Quebec","Some Education","YES","Lower Class",1,0
65,"Female","New Brunswick","Some Education","NO","Lower Class",0,0
70,"Male","Manitoba","Some Education","NO","Lower Class",NA,NA
52,"Male","Quebec","High Education","NO","Lower Class",0,0
25,"Female","British Columbia","Some Education","YES","Lower Class",0,0
71,"Female","Manitoba","Some Education","YES","Lower Class",0,1
65,"Female","British Columbia","Some Education","YES","Lower Class",NA,NA
44,"Female","Alberta","Some Education","NO","Middle Class",0,1
68,"Female","British Columbia","High Education","YES","Middle Class",1,0
37,"Female","British Columbia","High Education","YES","Middle Class",1,0
59,"Female","Quebec","High Education","YES","Middle Class",NA,NA
56,"Female","Ontario","Some Education","YES","Upper Class",0,1
47,"Female","Manitoba","High Education","NO","Lower Class",0,0
70,"Male","Quebec","High Education","YES","Lower Class",0,1
46,"Male","Quebec","Some Education","YES","Middle Class",0,0
24,"Male","Quebec","Some Education","NO","Lower Class",NA,NA
68,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
60,"Male","Quebec","Some Education","YES","Middle Class",1,0
36,"Female","Quebec","Some Education","NO","Middle Class",0,0
73,"Male","British Columbia","Some Education","YES","Lower Class",1,0
33,"Male","Quebec","High Education","YES","Upper Class",1,0
41,"Female","British Columbia","Some Education","NO","Middle Class",0,1
82,"Male","British Columbia","High Education","NO","Middle Class",NA,NA
28,"Male","Newfoundland and Labrador","High Education","NO","Middle Class",NA,NA
64,"Male","Ontario","High Education","YES","Upper Class",1,0
77,"Female","Quebec","High Education","YES","Middle Class",1,0
58,"Female","Quebec","High Education","YES","Upper Class",NA,NA
79,"Female","Alberta","High Education","NO","Middle Class",0,1
78,"Male","Manitoba","Some Education","YES","Middle Class",0,0
62,"Female","Ontario","Some Education","YES","Lower Class",0,0
